stop_id,parent_station,stop_name,route_type,name,geometry,lat,lon
000000410019,000000041016,Rostweg,3,Bus,"c(9.832568802444, 53.471568068546)",53.471568068546,9.832568802444
000000410020,000000041017,Geutensweg,3,Bus,"c(9.839827604094, 53.472325920531)",53.472325920531,9.839827604094
000000410021,000000041018,Schule Fischbek,3,Bus,"c(9.844172544557, 53.472708610268)",53.472708610268,9.844172544557
000000410026,000000041019,S Neugraben,3,Bus,"c(9.852563828231, 53.473592459093)",53.473592459093,9.852563828231
000000410049,000000041008,"Neu Wulmstorf, Freibad",3,Bus,"c(9.807251752844, 53.459602652155)",53.459602652155,9.807251752844
000000410055,000000041031,Georg-Heyken-Straße,3,Bus,"c(9.900228520554, 53.482722262549)",53.482722262549,9.900228520554
000000410058,000000041038,Neugrabener Markt,3,Bus,"c(9.854419369357, 53.470748791237)",53.470748791237,9.854419369357
000000410060,000000041041,Fischbeker Holtweg,3,Bus,"c(9.859713149029, 53.467413143834)",53.467413143834,9.859713149029
000000410063,000000041043,Neugrabener Heideweg,3,Bus,"c(9.866104119743, 53.462541779631)",53.462541779631,9.866104119743
000000410064,000000041044,Lüttmattensteed,3,Bus,"c(9.866443407429, 53.459241662345)",53.459241662345,9.866443407429
000000410065,000000041045,Bauernholztal,3,Bus,"c(9.8667308585, 53.456355248933)",53.456355248933,9.8667308585
000000410066,000000041046,Quellgrund,3,Bus,"c(9.867096676282, 53.452884209964)",53.452884209964,9.867096676282
000000410067,000000041047,Waldfrieden (Kehre),3,Bus,"c(9.867883468158, 53.449392137031)",53.449392137031,9.867883468158
000000410079,000000041007,"Neu Wulmstorf, Breslauer Straße",3,Bus,"c(9.803352715295, 53.460419667649)",53.460419667649,9.803352715295
000000410084,000000041040,Fischbeker Heideweg,3,Bus,"c(9.851488877568, 53.459025779252)",53.459025779252,9.851488877568
000000410085,000000041039,Grundheide,3,Bus,"c(9.855174920012, 53.464139098562)",53.464139098562,9.855174920012
000000410090,000000041037,Francoper Straße,3,Bus,"c(9.863408037093, 53.471393981146)",53.471393981146,9.863408037093
000000410093,000000041035,Opferberg,3,Bus,"c(9.876462039024, 53.471981768626)",53.471981768626,9.876462039024
000000410094,000000041034,Talweg,3,Bus,"c(9.883678845178, 53.47212625815)",53.47212625815,9.883678845178
000000410095,000000041033,Hausbruch,3,Bus,"c(9.893731623252, 53.471772891105)",53.471772891105,9.893731623252
000000410097,000000041032,Haake,3,Bus,"c(9.90126180471, 53.471069340824)",53.471069340824,9.90126180471
000000410098,000000042033,Försterkamp,3,Bus,"c(9.916489791482, 53.470486189551)",53.470486189551,9.916489791482
000000410103,000000041030,Zum Dubben,3,Bus,"c(9.90428927405, 53.473921794983)",53.473921794983,9.90428927405
000000410115,000000041036,S Neuwiedenthal,3,Bus,"c(9.874338053419, 53.472689217806)",53.472689217806,9.874338053419
000000410116,000000041022,Rehrstieg,3,Bus,"c(9.875021680743, 53.477365615338)",53.477365615338,9.875021680743
000000410119,000000041023,Twistering,3,Bus,"c(9.87929529911, 53.477900305054)",53.477900305054,9.87929529911
000000410120,000000041024,Hardauring,3,Bus,"c(9.883688009536, 53.478362077614)",53.478362077614,9.883688009536
000000410121,000000041025,Altwiedenthaler Straße,3,Bus,"c(9.888246138014, 53.478085653678)",53.478085653678,9.888246138014
000000410122,000000041026,Hausbrucher Bahnhofstraße,3,Bus,"c(9.894739925721, 53.477462107189)",53.477462107189,9.894739925721
000000410125,000000041027,Neuwiedenthaler Straße (Ost),3,Bus,"c(9.89890424125, 53.477089386337)",53.477089386337,9.89890424125
000000410131,000000041028,Moorburger Kreuzung,3,Bus,"c(9.910297803889, 53.495683788955)",53.495683788955,9.910297803889
000000410152,000000041020,Neuwiedenthaler Straße (West),3,Bus,"c(9.861845202462, 53.476760578868)",53.476760578868,9.861845202462
000000410164,000000041048,Heykenaukamp (Kehre),3,Bus,"c(9.909482118416, 53.477997691666)",53.477997691666,9.909482118416
000000410168,000000041049,Neumoorstück,3,Bus,"c(9.86663286691, 53.47666303064)",53.47666303064,9.86663286691
000000410171,000000041021,Friedhof Neuwiedenthal,3,Bus,"c(9.869170762511, 53.476294153771)",53.476294153771,9.869170762511
000000410173,000000041009,"Neu Wulmstorf, Danziger Straße",3,Bus,"c(9.803834120376, 53.462788571542)",53.462788571542,9.803834120376
000000410176,000000041050,Heykenauweg (Süd),3,Bus,"c(9.901347489298, 53.479371241511)",53.479371241511,9.901347489298
000000410197,000000041005,"Neu Wulmstorf, Querweg",3,Bus,"c(9.790597048328, 53.461052928457)",53.461052928457,9.790597048328
000000410205,000000041058,Ringheide,3,Bus,"c(9.854497103424, 53.461879624114)",53.461879624114,9.854497103424
000000420000,000000042023,Heimfelder Straße (Lindtner),3,Bus,"c(9.940526556913, 53.461026264008)",53.461026264008,9.940526556913
000000420002,000000042001,Rickelstraße,3,Bus,"c(9.948939501599, 53.448721437859)",53.448721437859,9.948939501599
000000420003,000000042002,Beerentalweg,3,Bus,"c(9.942910408519, 53.448346890234)",53.448346890234,9.942910408519
000000420004,000000042003,Strucksbarg,3,Bus,"c(9.937646938476, 53.449924868059)",53.449924868059,9.937646938476
000000420008,000000044016,Göhlbachtal,3,Bus,"c(9.954685804749, 53.453258237024)",53.453258237024,9.954685804749
000000420011,000000042010,Lübbersweg,3,Bus,"c(9.955363222625, 53.455939486007)",53.455939486007,9.955363222625
000000420012,000000042011,Mehringweg,3,Bus,"c(9.960125232107, 53.456817808296)",53.456817808296,9.960125232107
000000420013,000000042012,Dempwolffstraße,3,Bus,"c(9.965794457047, 53.457859331048)",53.457859331048,9.965794457047
000000420021,000000042005,Auf der Jahnhöhe,3,Bus,"c(9.929665247516, 53.453878009811)",53.453878009811,9.929665247516
000000420023,000000042006,Ehestorfer Weg (Mitte),3,Bus,"c(9.93711161326, 53.455005879154)",53.455005879154,9.93711161326
000000420024,000000042007,Bünte,3,Bus,"c(9.943109109007, 53.455273145804)",53.455273145804,9.943109109007
000000420025,000000042008,Lichtenauerweg,3,Bus,"c(9.945349408622, 53.455147601855)",53.455147601855,9.945349408622
000000420027,000000042009,Gellersenweg,3,Bus,"c(9.947574242675, 53.45500416758)",53.45500416758,9.947574242675
000000420038,000000042016,Lohmannsweg,3,Bus,"c(9.956630233335, 53.464079193111)",53.464079193111,9.956630233335
000000420039,000000042017,Thörlstraße,3,Bus,"c(9.959775400616, 53.464664967308)",53.464664967308,9.959775400616
000000420040,000000042018,S Heimfeld,3,Bus,"c(9.962686077612, 53.46553110027)",53.46553110027,9.962686077612
000000420060,000000042024,Heimfelder Straße,3,Bus,"c(9.949795189997, 53.462776948883)",53.462776948883,9.949795189997
000000420068,000000042026,Lühmannstraße,3,Bus,"c(9.947032790491, 53.457731070906)",53.457731070906,9.947032790491
000000420069,000000042027,Triftstraße,3,Bus,"c(9.942645019872, 53.458107242926)",53.458107242926,9.942645019872
000000420077,000000042029,Eißendorfer Pferdeweg (Nord),3,Bus,"c(9.945687742789, 53.471040256641)",53.471040256641,9.945687742789
000000420078,000000042030,Krankenhaus Mariahilf,3,Bus,"c(9.937313730742, 53.47100744172)",53.47100744172,9.937313730742
000000420079,000000042031,Bostelbek,3,Bus,"c(9.932039353745, 53.470851046204)",53.470851046204,9.932039353745
000000420081,000000042032,Moorstieg,3,Bus,"c(9.921085138091, 53.470585612676)",53.470585612676,9.921085138091
000000420082,000000044017,Seestücken,3,Bus,"c(9.953863298047, 53.449472924092)",53.449472924092,9.953863298047
000000420090,000000042038,Forstweg,3,Bus,"c(9.938880503948, 53.459439801722)",53.459439801722,9.938880503948
000000420098,000000042035,Zum Fürstenmoor,3,Bus,"c(9.931140542268, 53.471756605224)",53.471756605224,9.931140542268
000000420100,000000042036,Am Radeland,3,Bus,"c(9.925644728727, 53.471808319371)",53.471808319371,9.925644728727
000000420102,000000042037,Heykenaubrook,3,Bus,"c(9.918508587899, 53.47191733668)",53.47191733668,9.918508587899
000000420105,000000042040,Hainholzweg (Mitte),3,Bus,"c(9.930348642309, 53.450709791797)",53.450709791797,9.930348642309
000000420106,000000042041,Große Straße,3,Bus,"c(9.923781716961, 53.450527163848)",53.450527163848,9.923781716961
000000430004,000000043003,"Maschen, Milchberg",3,Bus,"c(10.050564250404, 53.40271762424)",53.40271762424,10.050564250404
000000430005,000000043004,"Maschen, Gutenbergstraße",3,Bus,"c(10.047540129419, 53.39958125681)",53.39958125681,10.047540129419
000000430006,000000043005,"Maschen, Seevestraße",3,Bus,"c(10.041019519634, 53.396071014461)",53.396071014461,10.041019519634
000000430007,000000043006,"Maschen, Im Stuck",3,Bus,"c(10.03809913045, 53.394676723084)",53.394676723084,10.03809913045
000000430009,000000043008,"Maschen, Schöne Aussicht",3,Bus,"c(10.036365501354, 53.388293998275)",53.388293998275,10.036365501354
000000430010,000000043009,"Maschen, Gewerbegebiet",3,Bus,"c(10.025018931555, 53.386487057766)",53.386487057766,10.025018931555
000000430011,000000043010,Jehrden,3,Bus,"c(10.01177413928, 53.395217350893)",53.395217350893,10.01177413928
000000430012,000000043011,Glüsingen-Lohe,3,Bus,"c(10.004553108212, 53.402017587702)",53.402017587702,10.004553108212
000000430013,000000043012,"Fleestedt, Glüsinger Straße",3,Bus,"c(10.000509414649, 53.405897406696)",53.405897406696,10.000509414649
000000430015,000000043014,"Fleestedt, Mühlenweg",3,Bus,"c(9.984214640066, 53.414587204679)",53.414587204679,9.984214640066
000000430020,000000043017,Rönneburger Kirchweg,3,Bus,"c(9.982218791525, 53.428477383794)",53.428477383794,9.982218791525
000000430021,000000043018,Buchholzer Weg,3,Bus,"c(9.983496862462, 53.431701664289)",53.431701664289,9.983496862462
000000430024,000000043020,Freudenthalweg,3,Bus,"c(9.987359795259, 53.43866952758)",53.43866952758,9.987359795259
000000430026,000000043021,Winsener Straße (Nord),3,Bus,"c(9.990975720958, 53.445962793212)",53.445962793212,9.990975720958
000000430027,000000043022,Reeseberg,3,Bus,"c(9.987578138778, 53.450672416941)",53.450672416941,9.987578138778
000000430037,000000043016,Sinstorfer Kirchweg,3,Bus,"c(9.980774574946, 53.424562564814)",53.424562564814,9.980774574946
000000430049,000000043007,"Maschen, Hamburger Straße",3,Bus,"c(10.036773828455, 53.390869338169)",53.390869338169,10.036773828455
000000430060,000000043052,Maretstraße/Bürgerzentrum,3,Bus,"c(9.982781381028, 53.452194613181)",53.452194613181,9.982781381028
000000430062,000000043027,Haithabuweg,3,Bus,"c(9.967984751761, 53.425098285674)",53.425098285674,9.967984751761
000000430067,000000043053,Freizeitbad MidSommerland,3,Bus,"c(9.980962468809, 53.447734774424)",53.447734774424,9.980962468809
000000430069,000000043026,Hirschkäferweg,3,Bus,"c(9.961183757669, 53.426375285412)",53.426375285412,9.961183757669
000000430071,000000043055,"Meckelfeld, Hillenklint",3,Bus,"c(10.018173630343, 53.425857808424)",53.425857808424,10.018173630343
000000430079,000000043036,"Meckelfeld, Roggenkamp",3,Bus,"c(10.025769519974, 53.414560749256)",53.414560749256,10.025769519974
000000430080,000000043039,"Meckelfeld, Lönsring",3,Bus,"c(10.026323440557, 53.418824157601)",53.418824157601,10.026323440557
000000430082,000000043040,"Meckelfeld, Am Felde (Bf. Meckelfeld)",3,Bus,"c(10.029271484994, 53.422554758628)",53.422554758628,10.029271484994
000000430083,000000043056,"Meckelfeld, Am Blöcken",3,Bus,"c(10.016190271941, 53.427851542775)",53.427851542775,10.016190271941
000000430086,000000043034,"Meckelfeld, An den Höfen",3,Bus,"c(10.024028802227, 53.422231444803)",53.422231444803,10.024028802227
000000430087,000000043033,"Meckelfeld, Rönneburger Straße",3,Bus,"c(10.020940508882, 53.42204224726)",53.42204224726,10.020940508882
000000430088,000000043032,"Meckelfeld, Helbach-Haus",3,Bus,"c(10.015267799492, 53.421973823895)",53.421973823895,10.015267799492
000000430089,000000043031,"Meckelfeld, Alter Kirchweg",3,Bus,"c(10.010870370145, 53.422397530449)",53.422397530449,10.010870370145
000000430090,000000043030,"Meckelfeld, Buchenhain",3,Bus,"c(10.005012495416, 53.42277048217)",53.42277048217,10.005012495416
000000430091,000000043029,"Meckelfeld, Waldquelle",3,Bus,"c(9.997773470177, 53.42390948986)",53.42390948986,9.997773470177
000000430093,000000043028,Höpengrund,3,Bus,"c(9.99327917692, 53.424710751352)",53.424710751352,9.99327917692
000000430105,000000043035,"Meckelfeld, Lerchenweg",3,Bus,"c(10.026703370498, 53.41711362188)",53.41711362188,10.026703370498
000000430107,000000043037,"Meckelfeld, Schulzentrum",3,Bus,"c(10.024749582545, 53.411550340898)",53.411550340898,10.024749582545
000000430111,000000043013,Fleestedt,3,Bus,"c(9.99158267364, 53.409997469689)",53.409997469689,9.99158267364
000000430113,000000043042,An der Eiche,3,Bus,"c(10.010623286854, 53.434170749452)",53.434170749452,10.010623286854
000000430114,000000043043,Küstersweg,3,Bus,"c(10.004198490522, 53.437369923859)",53.437369923859,10.004198490522
000000430115,000000043044,Radickestraße,3,Bus,"c(10.002185546717, 53.43943555081)",53.43943555081,10.002185546717
000000430117,000000043046,Mensingstraße,3,Bus,"c(9.996980650189, 53.442731908183)",53.442731908183,9.996980650189
000000430123,000000043045,Höpenstraße,3,Bus,"c(10.003427541158, 53.441689480784)",53.441689480784,10.003427541158
000000430126,000000043047,Zum Jägerfeld,3,Bus,"c(9.977554703825, 53.435677166316)",53.435677166316,9.977554703825
000000430131,000000043048,"Meckelfeld, Mattenmoorstraße",3,Bus,"c(10.025778591981, 53.421183073393)",53.421183073393,10.025778591981
000000430133,000000043049,"Glüsingen, Triftweg",3,Bus,"c(10.019607716979, 53.410354366286)",53.410354366286,10.019607716979
000000430134,000000043050,"Meckelfeld, Am Grasweg",3,Bus,"c(10.020187018684, 53.416333839863)",53.416333839863,10.020187018684
000000430150,000000043051,Sinstorfer Kirche,3,Bus,"c(9.973320613861, 53.42423720467)",53.42423720467,9.973320613861
000000430159,000000043057,Marienkäferweg,3,Bus,"c(9.964350754122, 53.425388284163)",53.425388284163,9.964350754122
000000430172,000000043060,Vorderkamp,3,Bus,"c(10.010519719194, 53.43994935412)",53.43994935412,10.010519719194
000000430174,000000043062,Grenzkehre,3,Bus,"c(9.984472083166, 53.416615824752)",53.416615824752,9.984472083166
000000430176,000000043063,Außenmühle,3,Bus,"c(9.981960395818, 53.450539044278)",53.450539044278,9.981960395818
000000430195,000000043078,Einhausring,3,Bus,"c(9.989900629201, 53.434038889982)",53.434038889982,9.989900629201
000000440000,000000044000,Eißendorfer Mühlenweg,3,Bus,"c(9.961736275659, 53.448169758098)",53.448169758098,9.961736275659
000000440002,000000044001,Osterfeldweg,3,Bus,"c(9.971858133237, 53.435957306483)",53.435957306483,9.971858133237
000000440003,000000044002,Feuerteichweg,3,Bus,"c(9.966753537915, 53.436466005959)",53.436466005959,9.966753537915
000000440006,000000044003,Marmstorfer Kirche,3,Bus,"c(9.967497336312, 53.439398252844)",53.439398252844,9.967497336312
000000440008,000000044004,Nymphenweg,3,Bus,"c(9.96840933215, 53.44178101181)",53.44178101181,9.96840933215
000000440009,000000044005,Rabenstein,3,Bus,"c(9.969247094357, 53.446186111498)",53.446186111498,9.969247094357
000000440011,000000044006,Marmstorfer Weg (Nord),3,Bus,"c(9.971963469743, 53.451770998501)",53.451770998501,9.971963469743
000000440025,000000044014,Up den Wiemen (EKZ Marmstorf),3,Bus,"c(9.9595651621, 53.440666340651)",53.440666340651,9.9595651621
000000440035,000000044013,Appelbütteler Weg,3,Bus,"c(9.93460252121, 53.436731052032)",53.436731052032,9.93460252121
000000440036,000000044012,Langenberg,3,Bus,"c(9.941376229132, 53.439553191836)",53.439553191836,9.941376229132
000000440037,000000044011,Schafshagenberg,3,Bus,"c(9.945634723604, 53.440894318014)",53.440894318014,9.945634723604
000000440038,000000044010,Vogelhüttenberg,3,Bus,"c(9.94969225002, 53.442659211667)",53.442659211667,9.94969225002
000000440040,000000044009,Neuer Friedhof,3,Bus,"c(9.956055025588, 53.445861183608)",53.445861183608,9.956055025588
000000440041,000000044008,Gottschalkring,3,Bus,"c(9.966257414524, 53.449741660133)",53.449741660133,9.966257414524
000000440055,000000044015,Beutnerring,3,Bus,"c(9.955696147515, 53.443285211165)",53.443285211165,9.955696147515
000000490000,000000049001,Bf. Harburg,3,Bus,"c(9.989958544021, 53.456583158358)",53.456583158358,9.989958544021
000000490004,000000049000,Groß Moor,3,Bus,"c(10.046592713108, 53.444868164611)",53.444868164611,10.046592713108
000000490012,000000049008,Fünfhausener Straße (Süd),3,Bus,"c(10.034202935009, 53.4459825249)",53.4459825249,10.034202935009
000000490013,000000049007,Großmoordamm 223,3,Bus,"c(10.023410293492, 53.447818733862)",53.447818733862,10.023410293492
000000490014,000000049006,Großmoordamm 181,3,Bus,"c(10.017714143285, 53.448801926359)",53.448801926359,10.017714143285
000000490015,000000049005,Großmoordamm 121,3,Bus,"c(10.009263504202, 53.451704116301)",53.451704116301,10.009263504202
000000490016,000000049004,Großmoorbogen,3,Bus,"c(10.006043486776, 53.453034198647)",53.453034198647,10.006043486776
